numb,txn,url,tag,tag_link
6,0xbfdbbfd8d016f960858bf505b5dccd614f5066aef91b5cb756b7f12f8b7fc532,https://etherscan.io/address/0x53edf7fc8bb9c249694ea0a2174043553b34db27,,
6,0xbfdbbfd8d016f960858bf505b5dccd614f5066aef91b5cb756b7f12f8b7fc532,https://etherscan.io/address/0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,Uniswap V2: USDC-USDT  ,https://v2.info.uniswap.org/pair/0x3041cbd36888becc7bbcbc0045e3b1f144466f5f
6,0xbfdbbfd8d016f960858bf505b5dccd614f5066aef91b5cb756b7f12f8b7fc532,https://etherscan.io/address/0xd6a602c01a023b98ecfb29df02fba380d3b21e0c,InstaDApp: Connectors  ,https://instadapp.io/
6,0xbfdbbfd8d016f960858bf505b5dccd614f5066aef91b5cb756b7f12f8b7fc532,https://etherscan.io/address/0xe4922afab0bbadd8ab2a88e0c79d884ad337fca6,,
6,0xbfdbbfd8d016f960858bf505b5dccd614f5066aef91b5cb756b7f12f8b7fc532,https://etherscan.io/address/0x1f57cc62113c3a6346882dcf3ed49120411ac2d2,,
6,0xbfdbbfd8d016f960858bf505b5dccd614f5066aef91b5cb756b7f12f8b7fc532,https://etherscan.io/address/0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,
6,0xbfdbbfd8d016f960858bf505b5dccd614f5066aef91b5cb756b7f12f8b7fc532,https://etherscan.io/address/0xa50ba011c48153de246e5192c8f9258a2ba79ca9,,
6,0xbfdbbfd8d016f960858bf505b5dccd614f5066aef91b5cb756b7f12f8b7fc532,https://etherscan.io/address/0x6c3c78838c761c6ac7be9f59fe808ea2a6e4379d,Aave: DAI Variable Debt V2  ,https://aave.com/
6,0xbfdbbfd8d016f960858bf505b5dccd614f5066aef91b5cb756b7f12f8b7fc532,https://etherscan.io/address/0x773616e4d11a78f511299002da57a0a94577f1f4,Chainlink: DAI/ETH Price Feed  ,https://data.chain.link/
6,0xbfdbbfd8d016f960858bf505b5dccd614f5066aef91b5cb756b7f12f8b7fc532,https://etherscan.io/address/0xa558ea1a875f8b576f0728d32c39f62158e49b92,,
6,0xbfdbbfd8d016f960858bf505b5dccd614f5066aef91b5cb756b7f12f8b7fc532,https://etherscan.io/address/0xe852877d3cdbc8fb469208cb318c346bacc51c5c,,
6,0xbfdbbfd8d016f960858bf505b5dccd614f5066aef91b5cb756b7f12f8b7fc532,https://etherscan.io/address/0x986b5e1e1755e3c2440e960477f25201b0a8bbd4,Chainlink: USDC/ETH Price Feed  ,https://data.chain.link/
6,0xbfdbbfd8d016f960858bf505b5dccd614f5066aef91b5cb756b7f12f8b7fc532,https://etherscan.io/address/0x619beb58998ed2278e08620f97007e1116d5d25b,Aave: USDC Variable Debt V2  ,https://aave.com/
6,0xbfdbbfd8d016f960858bf505b5dccd614f5066aef91b5cb756b7f12f8b7fc532,https://etherscan.io/address/0x75c23271661d9d143dcb617222bc4bec783eff34,DODO: WETH-USDC  ,https://app.dodoex.io/
6,0xbfdbbfd8d016f960858bf505b5dccd614f5066aef91b5cb756b7f12f8b7fc532,https://etherscan.io/address/0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,Uniswap V2: DAI  ,https://v2.info.uniswap.org/pair/0xa478c2975ab1ea89e8196811f51a7b7ade33eb11
6,0xbfdbbfd8d016f960858bf505b5dccd614f5066aef91b5cb756b7f12f8b7fc532,https://etherscan.io/address/0x030ba81f1c18d280636f32af80b9aad02cf0854e,Aave: aWETH Token V2  ,https://aave.com/atokens
6,0xbfdbbfd8d016f960858bf505b5dccd614f5066aef91b5cb756b7f12f8b7fc532,https://etherscan.io/address/0xa5407eae9ba41422680e2e00537571bcc53efbfd,Curve.fi: sUSD v2 Swap  ,https://www.curve.fi/susdv2/
6,0xbfdbbfd8d016f960858bf505b5dccd614f5066aef91b5cb756b7f12f8b7fc532,https://etherscan.io/address/0xddde1fa049209bc24b69d5fa316a56efec918d79,,
7,0x9bc514d784ee389511d16ad66a47dc9b58e7a7717efec5609e61f6bf1539717c,https://etherscan.io/address/0x6b175474e89094c44da98b954eedeac495271d0f,,
7,0x9bc514d784ee389511d16ad66a47dc9b58e7a7717efec5609e61f6bf1539717c,https://etherscan.io/address/0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,
7,0x9bc514d784ee389511d16ad66a47dc9b58e7a7717efec5609e61f6bf1539717c,https://etherscan.io/address/0x1116898dda4015ed8ddefb84b6e8bc24528af2d8,,
7,0x9bc514d784ee389511d16ad66a47dc9b58e7a7717efec5609e61f6bf1539717c,https://etherscan.io/address/0xba12222222228d8ba445958a75a0704d566bf2c8,,
7,0x9bc514d784ee389511d16ad66a47dc9b58e7a7717efec5609e61f6bf1539717c,https://etherscan.io/address/0x5a5fff6f753d7c11a56a52fe47a177a87e431655,,
7,0x9bc514d784ee389511d16ad66a47dc9b58e7a7717efec5609e61f6bf1539717c,https://etherscan.io/address/0xeaadde1e14c587a7fb4ba78ea78109bb32975f1e,,
7,0x9bc514d784ee389511d16ad66a47dc9b58e7a7717efec5609e61f6bf1539717c,https://etherscan.io/address/0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,
7,0x9bc514d784ee389511d16ad66a47dc9b58e7a7717efec5609e61f6bf1539717c,https://etherscan.io/address/0x1111111254fb6c44bac0bed2854e76f90643097d,,
7,0x9bc514d784ee389511d16ad66a47dc9b58e7a7717efec5609e61f6bf1539717c,https://etherscan.io/address/0x0de05f6447ab4d22c8827449ee4ba2d5c288379b,,
7,0x9bc514d784ee389511d16ad66a47dc9b58e7a7717efec5609e61f6bf1539717c,https://etherscan.io/address/0x0b09dea16768f0799065c475be02919503cb2a35,,
7,0x9bc514d784ee389511d16ad66a47dc9b58e7a7717efec5609e61f6bf1539717c,https://etherscan.io/address/0x5a06e8b21c8362720f6fc5587b22c07c957718e3,,
7,0x9bc514d784ee389511d16ad66a47dc9b58e7a7717efec5609e61f6bf1539717c,https://etherscan.io/address/0xa2327a938febf5fec13bacfb16ae10ecbc4cbdcf,,
7,0x9bc514d784ee389511d16ad66a47dc9b58e7a7717efec5609e61f6bf1539717c,https://etherscan.io/address/0x220bda5c8994804ac96ebe4df184d25e5c2196d4,,
7,0x9bc514d784ee389511d16ad66a47dc9b58e7a7717efec5609e61f6bf1539717c,https://etherscan.io/address/0x11199a9ee50127f335b84a1eeb961d8a85147f5f,,
8,0x2e75b9222616e3970d5408fe33ab994f02f3a207af4dd003fa7ea4b94fbaddbd,https://etherscan.io/address/0x6abb753c1893194de4a83c6e8b4eadfc105fd5f5,,
8,0x2e75b9222616e3970d5408fe33ab994f02f3a207af4dd003fa7ea4b94fbaddbd,https://etherscan.io/address/0x5bb90838ef6e973b0aed27c74a226201af018a99,,
8,0x2e75b9222616e3970d5408fe33ab994f02f3a207af4dd003fa7ea4b94fbaddbd,https://etherscan.io/address/0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,Polygon (Matic): ERC20 Bridge  ,https://polygon.technology/
8,0x2e75b9222616e3970d5408fe33ab994f02f3a207af4dd003fa7ea4b94fbaddbd,https://etherscan.io/address/0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether  ,https://weth.io/
8,0x2e75b9222616e3970d5408fe33ab994f02f3a207af4dd003fa7ea4b94fbaddbd,https://etherscan.io/address/0x3ea1db77da0b9f95c818f44f8a36c91cf1cbf7a0,,
8,0x2e75b9222616e3970d5408fe33ab994f02f3a207af4dd003fa7ea4b94fbaddbd,https://etherscan.io/address/0x28e4f3a7f651294b9564800b2d01f35189a5bfbe,Polygon (Matic): State Syncer  ,https://polygon.technology/
8,0x2e75b9222616e3970d5408fe33ab994f02f3a207af4dd003fa7ea4b94fbaddbd,https://etherscan.io/address/0x364c90218f6664f6c8b154ad9c3e31947cd3640c,,
8,0x2e75b9222616e3970d5408fe33ab994f02f3a207af4dd003fa7ea4b94fbaddbd,https://etherscan.io/address/0xd0fbb87e47da9987d345dbdf3a34d4266cf5ebe9,Uniswap V2: DSLA  ,https://v2.info.uniswap.org/pair/0xd0fbb87e47da9987d345dbdf3a34d4266cf5ebe9
8,0x2e75b9222616e3970d5408fe33ab994f02f3a207af4dd003fa7ea4b94fbaddbd,https://etherscan.io/address/0x53360799ab5f7d622f23dc50a7bf38a8d6b233f6,,
8,0x2e75b9222616e3970d5408fe33ab994f02f3a207af4dd003fa7ea4b94fbaddbd,https://etherscan.io/address/0x608669d4914eec1e20408bc4c9efff27bb8cbde5,Polygon (Matic): POS ERC20 Predicate  ,https://polygon.technology/
8,0x2e75b9222616e3970d5408fe33ab994f02f3a207af4dd003fa7ea4b94fbaddbd,https://etherscan.io/address/0x3affcca64c2a6f4e3b6bd9c64cd2c969efd1ecbe,,
8,0x2e75b9222616e3970d5408fe33ab994f02f3a207af4dd003fa7ea4b94fbaddbd,https://etherscan.io/address/0xa0c68c638235ee32657e8f720a23cec1bfc77c77,,
9,0x88e486e56b68fa127b93e9c394f5a91e2304c70f7f800acfbe88703f8456b601,https://etherscan.io/address/0x696c905f8f8c006ca46e9808fe7e00049507798f,,
9,0x88e486e56b68fa127b93e9c394f5a91e2304c70f7f800acfbe88703f8456b601,https://etherscan.io/address/0xba12222222228d8ba445958a75a0704d566bf2c8,,
9,0x88e486e56b68fa127b93e9c394f5a91e2304c70f7f800acfbe88703f8456b601,https://etherscan.io/address/0x5b1b5fea1b99d83ad479df0c222f0492385381dd,,
9,0x88e486e56b68fa127b93e9c394f5a91e2304c70f7f800acfbe88703f8456b601,https://etherscan.io/address/0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,
9,0x88e486e56b68fa127b93e9c394f5a91e2304c70f7f800acfbe88703f8456b601,https://etherscan.io/address/0xe95a536cf5c7384ff1ef54819dc54e03d0ff1979,,
9,0x88e486e56b68fa127b93e9c394f5a91e2304c70f7f800acfbe88703f8456b601,https://etherscan.io/address/0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,,
9,0x88e486e56b68fa127b93e9c394f5a91e2304c70f7f800acfbe88703f8456b601,https://etherscan.io/address/0x89fcb32f29e509cc42d0c8b6f058c993013a843f,,
9,0x88e486e56b68fa127b93e9c394f5a91e2304c70f7f800acfbe88703f8456b601,https://etherscan.io/address/0xe60e71e47ca405946cf147ca9d7589a851dbcddc,,
9,0x88e486e56b68fa127b93e9c394f5a91e2304c70f7f800acfbe88703f8456b601,https://etherscan.io/address/0x072f14b85add63488ddad88f855fda4a99d6ac9b,,
9,0x88e486e56b68fa127b93e9c394f5a91e2304c70f7f800acfbe88703f8456b601,https://etherscan.io/address/0x0000006daea1723962647b7e189d311d757fb793,Wintermute 1  ,https://www.wintermute.com/
